"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.503911294E1,-4.285462201E-3,-6.320607662E-2,8.661651611E-2
1.504915316E1,-2.342742682E-2,-2.411663532E-2,7.091045380E-2
1.505922391E1,-9.770490229E-3,-2.147066593E-2,7.909107208E-2
1.506926414E1,-3.467018157E-2,-1.673698425E-2,7.288265228E-2
1.507930436E1,1.663646847E-2,8.823037148E-3,5.702590942E-2
1.508934459E1,1.072160900E-3,3.097021580E-2,6.740665436E-2
1.509938482E1,5.364760756E-3,3.041553497E-2,3.935432434E-2
1.510942505E1,2.744559571E-2,3.637635708E-2,-2.467155457E-2
1.511946527E1,3.207416460E-2,2.589607239E-2,-5.512237549E-2
1.512950550E1,1.414375007E-2,7.062327862E-2,-6.878089905E-2
1.513957625E1,2.605219185E-2,3.511500359E-2,-4.159355164E-2
1.514961648E1,-4.733636975E-3,6.513917446E-2,1.126060486E-1
1.515965670E1,6.540678442E-2,4.132378101E-2,1.616106033E-1
1.516969693E1,3.385726362E-3,-5.715012550E-3,1.556482315E-1
1.517973716E1,4.739816114E-2,-1.545870304E-2,-3.630638123E-3
1.518977739E1,1.151997223E-2,-2.055901289E-2,4.691123962E-3
1.519981761E1,-8.416175842E-5,-1.801770926E-2,-3.480529785E-2
1.520985784E1,-4.407167435E-4,-2.668857574E-2,4.792213440E-3
1.521992859E1,-2.552440763E-2,-1.580643654E-2,-1.423110962E-1
1.522996882E1,2.574587055E-2,-1.381927729E-2,-9.301090240E-2
1.524000904E1,1.021501422E-2,-2.278459072E-2,7.371234894E-2
1.525004927E1,2.462286502E-3,-2.853441238E-2,2.788324356E-1
1.526008950E1,-2.194631845E-3,-3.850495815E-2,2.084579468E-1
1.527012972E1,-2.883494273E-2,-7.983243465E-2,2.292537689E-2
1.528016995E1,-2.932660654E-2,-1.129828691E-1,-1.579313278E-1
1.529021018E1,-3.465788439E-2,-8.069050312E-2,-2.357454300E-1
1.530025041E1,-2.017787099E-2,-4.595619440E-2,-1.433334351E-1
1.531032115E1,-3.016214818E-3,-6.194710732E-3,7.621574402E-2
1.532036138E1,-7.584691048E-5,1.807856560E-2,2.360286713E-1
1.533040161E1,3.136400878E-2,3.435027599E-2,3.311309814E-1
1.534044184E1,3.862740099E-2,-1.012980938E-3,2.224102020E-1
1.535048207E1,-4.343677312E-3,-1.068437099E-2,9.189891815E-2
1.536052229E1,1.825567894E-2,-1.470458508E-2,6.767272949E-3
1.537056252E1,-6.259571761E-3,-2.132219076E-2,-1.850605011E-2
1.538060275E1,-7.021963596E-3,3.459399939E-2,-1.020908356E-2
1.539064298E1,-3.947176039E-3,6.249338388E-2,2.962112427E-3
1.540071372E1,-6.174609065E-3,1.999050379E-2,9.089469910E-3
1.541075395E1,-1.680007577E-2,4.992729425E-2,-1.474380493E-3
1.542079418E1,1.060136408E-2,5.409616232E-2,-3.352642059E-2
1.543083440E1,-3.443714231E-3,1.713031530E-2,-6.303024292E-2
1.544087463E1,5.780532956E-4,-1.573532820E-2,-2.536582947E-2
1.545091486E1,1.913554966E-3,-1.341706514E-2,-2.588462830E-2
1.546095509E1,-9.895525873E-4,-3.611749411E-2,-1.672744751E-2
1.547099532E1,6.448742002E-3,-1.727235317E-2,-7.504463196E-3
1.548103554E1,2.174552903E-2,1.604491472E-2,8.913040161E-3
1.549110629E1,4.147958010E-2,-3.453195095E-3,3.011131287E-2
1.550114652E1,2.170573175E-2,4.422903061E-3,1.709241867E-1
1.551118674E1,1.989673451E-2,-2.264863253E-2,2.589712143E-1
1.552122697E1,3.766069189E-3,-1.605868340E-2,2.080116272E-1
1.553126720E1,-1.935964264E-2,-5.938601494E-2,-1.305675507E-2
1.554130743E1,-1.250196248E-3,-6.047606468E-2,-1.790952682E-1
1.555134765E1,1.238542143E-2,-5.065476894E-2,-1.822261810E-1
1.556138788E1,-1.223294809E-2,-4.561972618E-2,-4.872703552E-2
1.557142811E1,-3.506993875E-3,2.925395966E-4,2.029132843E-2
1.558149885E1,1.032522600E-2,2.319937944E-2,4.627609253E-2
1.559153908E1,-5.161972716E-3,1.745676994E-2,-4.347801208E-3
1.560157931E1,-6.794944406E-3,3.482216597E-2,5.511665344E-2
1.561161954E1,-2.049791627E-2,2.791768312E-2,1.073827744E-1
1.562165977E1,-2.683451027E-2,1.317042112E-2,1.715888977E-1
1.563169999E1,2.765364014E-3,1.395338774E-2,1.232042313E-1
1.564174022E1,5.504818633E-2,5.833745003E-3,6.275844574E-2
1.565181097E1,-7.299309969E-2,-1.211625338E-2,-4.867553711E-3
1.566185119E1,1.177211571E-2,-1.054590940E-2,6.544113159E-3
1.567189142E1,-1.282899920E-2,-9.835720062E-3,-3.499031067E-3
1.568193165E1,8.763330057E-3,1.561498642E-2,5.661964417E-3
1.569197188E1,-2.380234934E-2,1.330623031E-2,4.121494293E-2
1.570201211E1,4.607036710E-2,2.172946930E-3,7.202243805E-2
1.571205233E1,6.894769613E-3,1.057824492E-2,4.778766632E-2
1.572209256E1,1.850641333E-3,4.672199488E-3,7.383728027E-2
1.573213279E1,1.099339686E-2,2.008765936E-2,6.396770477E-2
1.574217302E1,5.455073901E-3,-3.059953451E-3,2.775382996E-2
1.575224376E1,-3.634113818E-3,2.441704273E-3,1.547908783E-2
1.576228399E1,5.442035384E-3,-1.109722257E-2,3.212928772E-3
1.577232422E1,7.377052680E-3,-1.226744056E-2,-1.860809326E-2
1.578236444E1,-6.954003125E-3,-2.485603094E-2,-4.487037659E-3
1.579240467E1,-2.080481686E-2,-2.510520816E-2,6.232643127E-2
1.580244490E1,-2.957066335E-2,-2.285674214E-2,8.605289459E-2
1.581248513E1,-1.614075899E-2,-3.275075555E-2,7.146835327E-2
1.582252536E1,-2.331674285E-2,-4.056018591E-2,5.687522888E-2
1.583256558E1,-6.314618513E-3,-3.453013301E-2,5.902481079E-2
1.584260581E1,-1.155477762E-2,-2.640596032E-2,1.114416122E-1
1.585264604E1,-1.743317582E-2,-3.498032689E-2,1.111907959E-1
1.586271678E1,-2.156566828E-3,-1.506614685E-2,1.109323502E-1
1.587275701E1,-8.202098310E-3,-2.102255821E-3,1.322364807E-1
1.588279724E1,-1.335282624E-2,-1.002079248E-2,1.248445511E-1
1.589283747E1,-1.685868949E-3,-1.714798808E-2,1.893110275E-1
1.590287769E1,4.888817668E-3,-2.086681128E-2,2.873382568E-1
1.591291792E1,-2.690363303E-2,1.234883070E-2,3.614625931E-1
1.592295815E1,-1.535642520E-2,2.696257830E-2,3.781490326E-1
1.593299838E1,-1.016293466E-2,3.309372067E-2,2.871427536E-1
1.594306912E1,-4.013530910E-3,2.418351173E-2,1.459264755E-1
1.595310935E1,4.750750959E-3,4.012000561E-2,-2.867889404E-2
1.596314958E1,1.979389787E-2,5.604410172E-2,-1.600065231E-1
1.597318980E1,3.540069610E-2,7.276049256E-2,-2.839288712E-1
1.598323003E1,5.740822107E-2,6.464776397E-2,-3.333501816E-1
1.599327026E1,6.365995109E-2,4.839584231E-2,-3.655738831E-1
1.600331049E1,5.083800107E-2,1.014497876E-2,-3.136997223E-1
1.601335072E1,1.588091254E-2,-4.966193438E-2,-2.448301315E-1
1.602342146E1,8.535124362E-3,-9.131783247E-2,-1.374492645E-1
1.603346169E1,-8.612591773E-3,-1.398593187E-1,1.318645477E-2
1.604350192E1,-1.496346667E-2,-1.696850061E-1,3.705596924E-2
1.605354214E1,-2.882725000E-2,-2.058533430E-1,-6.063461304E-3
1.606358237E1,-3.240443766E-3,-2.482907772E-1,1.070594788E-2
1.607362260E1,-7.266327739E-4,-1.668168902E-1,5.872821808E-2
1.608366283E1,1.956310123E-2,-1.092314720E-1,3.719997406E-2
1.609373357E1,3.104511276E-2,-9.489619732E-2,1.010150909E-1
1.610377380E1,6.287249923E-2,-4.403591156E-2,9.205532074E-2
1.611381403E1,5.853077769E-2,3.559321165E-2,6.284904480E-2
1.612385426E1,2.526056767E-2,8.160835505E-2,6.599998474E-2
1.613389448E1,6.018892676E-2,7.602775097E-2,4.503154755E-2
1.614393471E1,-1.110665202E-1,1.634385586E-1,2.982902527E-1
1.615397494E1,-3.077436239E-2,1.877743006E-1,4.657955170E-1
1.616404568E1,-1.205387339E-1,1.848193407E-1,3.624486923E-1
1.617408591E1,-1.473239064E-2,1.338643432E-1,1.990051270E-1
1.618412614E1,-1.211258620E-1,1.493344903E-1,5.226802826E-2
1.619416637E1,-3.283838183E-2,2.258759737E-1,-1.158657074E-1
1.620420660E1,-5.983398110E-2,2.863593698E-1,-8.011341095E-2
1.621424682E1,-1.726759970E-2,3.121033311E-1,-3.203392029E-3
1.622431757E1,1.989424229E-3,2.849307060E-1,1.228837967E-1
1.623435780E1,1.550338417E-2,2.221359015E-1,1.932992935E-1
1.624439802E1,-3.254586458E-2,2.043664455E-1,2.014970779E-1
1.625443825E1,-4.675690085E-2,1.858371496E-1,1.584959030E-1
1.626447848E1,-4.543446749E-2,1.525036097E-1,5.800914764E-2
1.627451871E1,-5.902834982E-2,1.350994110E-1,-4.241943359E-3
1.628458945E1,-7.372615486E-2,1.216738224E-1,-8.301734924E-2
1.629462968E1,-8.502167463E-2,7.191169262E-2,-1.067323685E-1
1.630466991E1,-6.427243352E-2,4.388070107E-2,-8.967399597E-2
1.631471014E1,-2.495576441E-2,-7.048487663E-3,-1.370763779E-1
1.632475036E1,-3.154921532E-2,-6.582880020E-2,-1.410789490E-1
1.633479059E1,-4.179093242E-2,-8.591651917E-2,-6.116390228E-2
1.634486134E1,3.138035536E-4,-9.530329704E-2,2.136325836E-2
1.635490156E1,-1.687600464E-2,-7.389235497E-2,6.764221191E-2
1.636494179E1,-2.553686500E-4,-1.277365685E-1,4.474735260E-2
1.637498202E1,3.161887825E-2,-1.576586962E-1,7.456398010E-2
1.638502225E1,2.472940087E-2,-1.154263020E-1,6.745624542E-2
1.639506247E1,1.592814922E-2,-9.025824070E-2,8.866405487E-2
1.640510270E1,-5.855940282E-3,-8.612430096E-2,1.215562820E-1
1.641514293E1,1.517230272E-2,-6.612420082E-2,1.279802322E-1
1.642521367E1,3.699511290E-4,-8.158230782E-2,8.660507202E-2
1.643525390E1,5.236275494E-3,-5.845010281E-2,2.613925934E-2
1.644529413E1,-1.074422151E-2,-1.089179516E-2,-1.507282257E-2
1.645533436E1,-2.396218479E-3,-1.926088333E-2,-5.122756958E-2
1.646537459E1,-8.860081434E-4,5.006265640E-2,1.337337494E-2
1.647541481E1,-2.700380981E-3,1.122575998E-1,1.282730103E-1
1.648545504E1,2.246566117E-2,1.517734528E-1,2.413930893E-1
1.649549527E1,1.392398775E-2,2.066308260E-1,2.034711838E-1
1.650553550E1,-3.578941524E-2,2.291543484E-1,8.714199066E-2
1.651560624E1,-9.379006922E-3,2.304369211E-1,1.986503601E-3
1.652564647E1,-4.724547267E-3,2.102850676E-1,-7.690429688E-3
1.653568670E1,-1.539529860E-2,2.021925449E-1,2.370452881E-2
1.654572692E1,1.127763838E-2,1.541191339E-1,-4.409885406E-2
1.655576715E1,-4.035010934E-3,1.285178661E-1,-6.341552734E-2
1.656580738E1,1.355834305E-3,9.051752090E-2,2.338790894E-2
1.657587813E1,-5.910500884E-3,8.695697784E-2,2.179527283E-2
1.658591835E1,-5.619754642E-2,5.771183968E-2,-1.076889038E-2
1.659595858E1,-5.361761898E-2,9.484529495E-3,3.335094452E-2
1.660599881E1,-2.892743796E-2,-1.707553864E-2,7.993221283E-2
1.661603904E1,-4.873174429E-2,-5.762696266E-3,8.099365234E-2
1.662607926E1,-1.779265702E-2,-3.064393997E-2,5.331230164E-2
1.663615001E1,-5.983859301E-3,-5.300450325E-2,4.245185852E-2
1.664619024E1,-1.361697912E-2,-5.572569370E-2,-4.968357086E-2
1.665623046E1,-4.469122738E-2,-8.997082710E-2,-7.913780212E-2
1.666627069E1,-3.147312254E-2,-1.244283915E-1,9.186744690E-3
1.667631092E1,-2.702787519E-2,-1.055725813E-1,3.494834900E-2
1.668635115E1,-8.237041533E-3,-9.564065933E-2,7.474231720E-2
1.669642189E1,-1.998953521E-2,-9.798848629E-2,1.283702850E-1
1.670646212E1,-2.431868762E-2,-4.724454880E-2,1.002254486E-1
1.671650235E1,-6.384836137E-2,-2.218794823E-2,3.586864471E-2
1.672654258E1,4.873730242E-2,-3.387236595E-2,-2.862834930E-2
1.673658280E1,-1.105204970E-2,-6.383848190E-2,-2.588748932E-2
1.674662303E1,1.597404480E-4,-2.334809303E-2,2.496147156E-2
1.675669378E1,5.046896636E-3,2.278566360E-2,1.143321991E-1
1.676673400E1,1.008318365E-2,4.022192955E-2,1.917648315E-1
1.677677423E1,-2.069696039E-2,5.620670319E-2,2.521505356E-1
1.678681446E1,3.233358264E-3,6.194210052E-2,2.233018875E-1
1.679685469E1,-6.801858544E-4,7.174563408E-2,7.221412659E-2
1.680689492E1,-8.829221129E-3,9.984207153E-2,-1.240110397E-1
1.681696566E1,-3.184918314E-2,1.102957726E-1,-1.139926910E-1
1.682700589E1,-9.239807725E-3,1.181514263E-1,2.102947235E-2
1.683704612E1,-5.082383752E-3,1.242725849E-1,1.102075577E-1
1.684708634E1,2.837498486E-2,7.559156418E-2,1.401576996E-1
1.685712657E1,1.598663628E-2,-3.371000290E-3,5.246162415E-2
1.686716680E1,7.466390729E-3,-3.594756126E-2,4.105091095E-2
1.687720703E1,-2.136930823E-2,-5.571055412E-2,1.489963531E-1
1.688724725E1,-2.205190808E-2,-5.498337746E-2,1.513595581E-1
1.689731800E1,2.895998955E-2,-9.664273262E-2,5.280590057E-2
1.690735823E1,-1.040424407E-2,-9.905409813E-2,-5.369186401E-3
1.691739846E1,-5.672961473E-3,-6.469678879E-2,-4.236698151E-2
1.692743868E1,-4.669778049E-3,-1.920890808E-2,1.140499115E-2
1.693747891E1,3.453642130E-3,-1.880788803E-2,2.544155121E-1
1.694751914E1,1.425288618E-2,-8.626222610E-3,4.376239777E-1
1.695755937E1,7.073536515E-3,-2.213954926E-3,4.409637451E-1
1.696763011E1,-5.440197885E-3,-1.996946335E-2,2.497787476E-1
1.697767034E1,2.159859985E-2,2.206587791E-2,2.451515198E-2
1.698771057E1,-9.405598044E-3,7.945871353E-2,-1.957340240E-1
1.699775080E1,1.342333108E-2,9.943127632E-2,-1.973543167E-1
1.700779102E1,2.074453235E-2,1.332743168E-1,-1.381187439E-1
1.701783125E1,1.551583409E-3,1.605792046E-1,-2.126598358E-2
1.702787148E1,1.936450601E-3,1.467838287E-1,5.058479309E-2
1.703791171E1,-1.858319342E-2,1.127693653E-1,1.113777161E-1
1.704798245E1,-3.353744745E-2,1.112809181E-1,8.280181885E-2
1.705802268E1,-5.015908182E-2,5.225825310E-2,-3.678321838E-2
1.706806291E1,-5.103951693E-2,1.256680489E-2,-4.380035400E-2
1.707810313E1,-3.144298494E-2,-3.104925156E-2,-2.905845642E-2
1.708814336E1,1.791521907E-3,-7.590889931E-2,3.624820709E-2
1.709818359E1,1.838564873E-3,-5.418181419E-2,5.118846893E-2
1.710822382E1,3.745571524E-2,-1.055681705E-1,5.205154419E-2
1.711826404E1,1.892362535E-2,-1.116662025E-1,1.336994171E-1
1.712833479E1,4.510854185E-2,-7.951807976E-2,1.476974487E-1
1.713837502E1,2.384647727E-2,-5.021929741E-2,1.490182877E-1
1.714841525E1,-4.526473582E-3,-6.458020210E-2,1.639633179E-1
1.715845547E1,-2.572974563E-2,-1.031064987E-2,-2.958869934E-2
1.716849570E1,1.327211410E-2,1.247191429E-2,-4.605484009E-2
1.717853593E1,-4.779027402E-2,7.938742638E-2,-6.943798065E-2
1.718857616E1,4.620911181E-2,6.845664978E-2,4.154396057E-2
1.719864690E1,-1.213656366E-2,1.029064655E-1,1.716623306E-1
1.720868713E1,4.622699693E-2,1.166396141E-1,2.451343536E-1
1.721872736E1,1.091506332E-2,1.342077255E-1,2.441444397E-1
1.722876758E1,5.562820286E-2,1.477506161E-1,1.433696747E-1
1.723880781E1,-4.820987582E-3,1.345956326E-1,-4.722785950E-2
1.724884804E1,9.019210935E-3,1.056387424E-1,1.381206512E-2
1.725888827E1,7.946163416E-3,5.702018738E-2,-5.874252319E-2
1.726892850E1,2.007201314E-3,3.156185150E-2,-1.093311310E-1
1.727899924E1,2.424499393E-2,-1.889252663E-2,-8.535289764E-2
1.728903947E1,-2.301456034E-2,-1.593732834E-2,1.304626465E-2
1.729907970E1,-1.198552549E-3,-3.521776199E-2,8.014869690E-2
1.730911992E1,-3.472285718E-2,-6.719040871E-2,6.743526459E-2
1.731916015E1,-4.358884692E-2,-7.545256615E-2,-2.735614777E-2
1.732920038E1,-5.331379175E-2,-9.954857826E-2,-7.702064514E-2
1.733924061E1,-3.886554390E-2,-1.219267845E-1,-1.077060699E-1
1.734931135E1,-3.180577606E-2,-1.194381714E-1,-7.413482666E-2
1.735935158E1,7.803492248E-3,-8.596825600E-2,-5.327224731E-3
1.736939181E1,8.613720536E-3,-8.500456810E-2,1.014213562E-1
1.737943204E1,2.372901142E-2,-6.186866760E-2,1.119422913E-1
1.738947226E1,-4.059627652E-3,-3.155779839E-2,4.044151306E-2
1.739951249E1,6.195232272E-3,5.321264267E-3,-1.293773651E-1
1.740958324E1,-4.406109452E-3,1.904773712E-2,-2.271480560E-1
1.741962346E1,-9.713605046E-3,1.068935394E-1,-1.064434052E-1
1.742966369E1,1.346675307E-2,1.033360958E-1,5.546855927E-2
1.743970392E1,3.850907087E-2,1.357707977E-1,1.958475113E-1
1.744974415E1,6.538179517E-2,1.329138279E-1,2.088747025E-1
1.745978437E1,5.368386209E-2,1.439418793E-1,1.253995895E-1
1.746985512E1,6.086139381E-2,1.614699364E-1,4.947757721E-2
1.747989535E1,4.311560094E-2,1.044747829E-1,1.958847046E-2
1.748993558E1,4.123627394E-2,8.704781532E-2,4.030513763E-2
1.749997580E1,3.749161214E-2,7.670474052E-2,-3.654384613E-2
1.751001603E1,2.074021846E-2,-1.321148872E-2,-1.057262421E-1
1.752005626E1,3.539250791E-2,-6.670713425E-3,-1.412086487E-1
1.753012700E1,3.531002253E-2,4.344940186E-3,-1.156425476E-2
1.754016723E1,1.764311641E-2,-2.162456512E-3,1.873235703E-1
1.755020746E1,4.840908945E-2,-1.277446747E-2,1.817178726E-1
1.756024769E1,5.338671058E-2,-2.989649773E-2,-6.188678741E-2
1.757028791E1,5.509929731E-2,1.457595825E-2,-2.487363815E-1
1.758032814E1,3.820657730E-2,1.764345169E-2,-3.016500473E-1
1.759036837E1,2.673174068E-2,5.426716805E-2,-1.127052307E-1
1.760040860E1,-2.828130871E-2,8.207154274E-2,1.626558304E-1
1.761044883E1,8.331015706E-3,8.976674080E-2,3.756027222E-1
1.762051957E1,-6.172314286E-3,4.665517807E-2,4.323225021E-1
1.763055980E1,-1.373052597E-2,4.053759575E-2,3.417034149E-1
1.764060003E1,-1.497711241E-2,4.381847382E-2,1.740093231E-1
1.765064025E1,-3.940602764E-2,3.441619873E-2,-4.878330231E-2
1.766068048E1,6.860598922E-3,5.848455429E-2,-6.264972687E-2
1.767072071E1,-1.634940505E-3,8.354926109E-2,-5.653953552E-2
1.768076094E1,2.864375710E-3,1.105496883E-1,-4.464149475E-3
1.769080116E1,-2.613061666E-2,1.302458048E-1,-2.127647400E-3
1.770087191E1,-2.094970644E-2,1.348587275E-1,4.370975494E-2
1.771091214E1,-1.290315390E-2,1.503490210E-1,3.000736237E-2
1.772095237E1,-2.464129776E-2,1.274514198E-1,6.229686737E-2
1.773099259E1,-3.309555352E-2,9.713304043E-2,4.715251923E-2
1.774103282E1,-4.965249449E-2,5.907166004E-2,-5.917549133E-3
1.775107305E1,-3.061778843E-2,3.075361252E-3,-9.464263916E-2
1.776111328E1,-3.532554582E-2,-1.382100582E-2,-1.081371307E-2
1.777118402E1,-7.256273180E-3,-4.219353199E-2,1.090364456E-1
1.778122425E1,2.532713488E-2,-3.270256519E-2,1.976919174E-1
1.779126448E1,1.942361519E-2,-9.184753895E-2,2.285985947E-1
1.780130470E1,1.782805473E-2,-1.100428104E-1,1.968736649E-1
1.781134493E1,2.382376045E-2,-1.247725487E-1,7.874107361E-2
1.782138516E1,-8.725076914E-3,-1.369918585E-1,-7.089424133E-2
1.783142539E1,7.851144299E-3,-1.123542786E-1,-1.939764023E-1
1.784146562E1,2.525394782E-2,-9.272837639E-2,-2.040996552E-1
1.785153636E1,-1.514256001E-2,-5.776774883E-2,-1.034650803E-1
1.786157659E1,-1.976195723E-3,-6.945729256E-3,3.096675873E-2
1.787161682E1,-8.531242609E-3,3.524672985E-2,1.512126923E-1
1.788165704E1,-1.264563948E-2,6.159269810E-2,2.161445618E-1
1.789169727E1,-2.582638711E-2,6.456816196E-2,2.257108688E-1
1.790173750E1,-3.068547323E-2,4.090559483E-2,2.180776596E-1
1.791177773E1,3.356652334E-3,8.162474632E-2,1.669301987E-1
1.792184847E1,-1.920664310E-2,1.202080250E-1,6.997585297E-2
1.793188870E1,-5.855888128E-3,1.017905474E-1,4.257774353E-2
1.794192893E1,-2.118750289E-2,1.057373285E-1,2.972507477E-2
1.795196915E1,-1.765148342E-2,1.503611803E-1,1.451587677E-2
1.796200938E1,-3.385022283E-4,1.401858330E-1,-1.220130920E-2
1.797204961E1,1.659780182E-2,1.060465574E-1,-2.414989471E-2
1.798208984E1,1.433555409E-2,7.394862175E-2,-5.251598358E-2
1.799216058E1,1.029961370E-2,9.030151367E-2,-2.570724487E-2
1.800220081E1,-7.641464472E-4,9.964847565E-2,1.790523529E-2
1.801224104E1,-9.473137558E-3,4.333448410E-2,7.131958008E-2
1.802228127E1,3.488444164E-2,2.290856838E-2,9.361934662E-2
1.803232149E1,3.555674106E-3,-1.745951176E-2,1.086359024E-1
1.804236172E1,-1.842846349E-2,-3.096783161E-2,1.138105392E-1
1.805240195E1,3.845365345E-2,-4.060924053E-2,8.295536041E-2
1.806244218E1,1.847611740E-2,-2.766263485E-2,6.868457794E-2
1.807248240E1,-1.121014357E-4,-5.901575089E-3,-1.989555359E-2
1.808255315E1,5.442865193E-3,-1.494634151E-2,-1.981544495E-2
1.809259338E1,-2.877462655E-3,-1.574492455E-2,3.790473938E-2
1.810263361E1,-3.630246967E-3,-1.980733871E-2,6.713390350E-2
1.811267383E1,-2.558970451E-2,-5.113685131E-2,7.264423370E-2
1.812271406E1,-3.553001583E-2,-7.371747494E-2,6.556510925E-3
1.813275429E1,2.899631858E-3,-2.361106873E-2,5.998897552E-2
1.814279452E1,-5.874971300E-2,1.448976994E-2,3.442573547E-2
1.815286526E1,4.019416869E-2,3.757786751E-2,-1.037502289E-2
1.816290549E1,-2.167467028E-2,-6.223201752E-3,1.429080963E-2
1.817294572E1,-5.346916616E-3,2.221703529E-3,-5.925083160E-2
1.818298595E1,1.071506739E-2,2.245569229E-2,1.161994934E-1
1.819302617E1,-2.066046000E-3,3.290665150E-2,1.934766769E-1
1.820306640E1,6.188539788E-2,3.002166748E-3,2.372999191E-1
1.821310663E1,-6.038352102E-2,8.928060532E-3,5.099296570E-2
1.822317737E1,1.992892474E-3,-3.122687340E-3,-1.545906067E-1
1.823321760E1,-4.890285432E-3,9.258508682E-3,-2.403726578E-1
1.824325783E1,-3.498420119E-5,5.159854889E-3,-1.893405914E-1
1.825329806E1,4.326170683E-2,1.394844055E-2,-2.297592163E-2
1.826333828E1,1.973308250E-2,2.715599537E-2,2.370119095E-1
1.827337851E1,4.418947920E-2,4.270720482E-2,3.916578293E-1
1.828344926E1,3.040609881E-2,7.005560398E-2,3.760251999E-1
1.829348948E1,5.545948446E-2,5.967819691E-2,2.447366714E-1
1.830352971E1,3.638509661E-2,9.592354298E-2,8.433628082E-2
1.831356994E1,-1.005044580E-2,7.541370392E-2,4.043579102E-4
1.832361017E1,2.063971013E-3,3.863525391E-2,-7.863903046E-2
1.833365040E1,-3.257200867E-2,3.333687782E-3,-7.368850708E-2
1.834369062E1,1.301091164E-3,1.827853918E-2,-3.493309021E-2
1.835376137E1,-5.367728695E-2,-1.927173138E-2,1.129913330E-2
1.836380160E1,-5.996037275E-3,-9.575068951E-3,6.012821198E-2
1.837384182E1,-2.717445791E-2,-5.643069744E-3,8.996677399E-2
1.838388205E1,8.283562958E-2,5.674940348E-2,8.138179779E-2
1.839392228E1,5.250202864E-2,7.564371824E-2,2.729415894E-2
1.840396251E1,5.510844290E-2,8.914613724E-2,-1.246261597E-2
1.841400273E1,6.192161143E-2,5.067890882E-2,-2.100372314E-2
1.842407348E1,5.979464948E-2,-1.520085335E-2,2.805995941E-2
1.843411371E1,3.265229240E-2,-5.123913288E-2,7.724475861E-2
1.844415394E1,-1.448630262E-2,-1.078325510E-2,1.048889160E-1
1.845419416E1,-3.131864592E-2,-2.812135220E-2,6.548404694E-2
1.846423439E1,-5.210525170E-2,-3.614312410E-2,-2.659893036E-2
1.847427462E1,-9.599612653E-2,-8.218204975E-2,-9.230232239E-2
1.848431485E1,-1.284040790E-2,3.862392902E-2,-3.116226196E-2
1.849438559E1,-3.243833035E-2,8.657938242E-2,-1.318264008E-2
1.850442582E1,-2.319831774E-2,6.194972992E-2,7.916927338E-2
1.851446605E1,-1.281755976E-3,3.437298536E-2,1.022520065E-1
1.852450628E1,-1.187910233E-2,1.941394806E-2,9.427452087E-2
1.853454650E1,2.015649341E-2,2.055221796E-2,6.710052490E-2
1.854458673E1,3.447413817E-2,3.558230400E-2,2.553749084E-2
1.855462696E1,2.508130483E-2,2.916252613E-2,1.033115387E-2
1.856469770E1,3.026526049E-2,3.949308395E-2,3.344631195E-2
1.857473793E1,8.409381658E-2,5.125105381E-2,4.692363739E-2
1.858477816E1,3.532474488E-2,4.701393843E-2,-1.613998413E-2
1.859481839E1,2.569133416E-3,5.445039272E-2,1.656055450E-2
1.860485861E1,1.515460201E-2,5.499035120E-2,6.845092773E-2
1.861489884E1,4.614655674E-2,2.549517155E-2,5.578136444E-2
1.862493907E1,-1.495439559E-3,1.499652863E-3,3.598976135E-2
1.863497930E1,-6.489627063E-3,1.097464561E-2,3.057003021E-2
1.864505004E1,-1.442674547E-4,9.011685848E-3,7.068157196E-2
1.865509027E1,-1.112378761E-2,2.717971802E-3,6.773376465E-2
1.866513050E1,-7.537323982E-3,-1.065063477E-2,8.634948730E-2
1.867517072E1,1.043184102E-2,6.857275963E-3,5.228424072E-2
1.868521095E1,1.788370311E-3,1.663345098E-2,3.974151611E-2
1.869525118E1,-2.593074739E-2,-1.918941736E-2,4.396057129E-2
1.870529141E1,-2.976961061E-2,-2.597206831E-2,1.468753815E-2
1.871536215E1,-5.437934026E-2,-5.794650316E-2,4.055976868E-2
1.872540238E1,-4.603962973E-2,-1.687371731E-2,8.312988281E-2
1.873544261E1,-2.417735755E-2,-1.458758116E-2,6.821632385E-2
1.874548284E1,6.116180867E-2,1.527762413E-2,5.803203583E-2
1.875552306E1,1.268695481E-2,7.220029831E-3,-7.173538208E-3
1.876556329E1,7.577002048E-3,2.486765385E-2,-3.648757935E-2
1.877560352E1,1.537591405E-2,4.007187486E-2,-2.749061584E-2
1.878567426E1,4.204600304E-2,1.553687453E-2,-3.279876709E-2
1.879571449E1,-2.141175047E-2,-8.391052485E-3,1.079835892E-1
1.880575472E1,5.211483315E-2,9.220877290E-2,1.720390320E-1
1.881579495E1,-2.067338303E-2,9.666630626E-2,8.048820496E-2
1.882583518E1,2.136921510E-2,4.727441072E-2,1.774120331E-2
1.883587540E1,4.551884532E-2,3.085258603E-2,4.116821289E-2
1.884591563E1,-1.681202278E-2,1.519247890E-2,-1.915740967E-2
1.885595586E1,-2.303691953E-2,-2.609968185E-3,-9.862041473E-2
1.886602660E1,1.066092774E-2,-7.048308849E-3,-1.564702988E-1
1.887606683E1,-1.992837712E-2,-1.483130455E-2,-3.707981110E-2
