"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.487987308E1,-6.943184733E-1,-2.454056740E0,9.583989143E0
3.488994383E1,-6.488286853E-1,-2.477998734E0,9.583989143E0
3.489998406E1,-7.230489254E-1,-2.451662540E0,9.569623947E0
3.491002428E1,-7.062895298E-1,-2.427720547E0,9.538499832E0
3.492009503E1,-7.015010715E-1,-2.461239338E0,9.514557838E0
3.493013526E1,-6.943184733E-1,-2.463633537E0,9.536105156E0
3.494020600E1,-6.895300746E-1,-2.466027737E0,9.545681953E0
3.495024623E1,-6.991068721E-1,-2.475604534E0,9.524134636E0
3.496028646E1,-6.895300746E-1,-2.504334927E0,9.531316757E0
3.497035720E1,-6.775590777E-1,-2.485181332E0,9.550470352E0
3.498039743E1,-6.607996821E-1,-2.516305923E0,9.631873131E0
3.499046818E1,-6.560112834E-1,-2.537853718E0,9.586383820E0
3.500050841E1,-6.536170840E-1,-2.525882721E0,9.521739960E0
3.501057915E1,-6.536170840E-1,-2.509123325E0,9.430760384E0
3.502061938E1,-6.440402865E-1,-2.504334927E0,9.430760384E0
3.503065961E1,-6.392518282E-1,-2.463633537E0,9.457097054E0
3.504073035E1,-5.961562395E-1,-2.437297344E0,9.595960617E0
3.505077058E1,-5.961562395E-1,-2.444479942E0,9.677363396E0
3.506084132E1,-6.129156351E-1,-2.430114746E0,9.612719536E0
3.507088155E1,-5.985504389E-1,-2.370259762E0,9.543288231E0
3.508095230E1,-5.841852427E-1,-2.363077164E0,9.519346237E0
3.509099252E1,-5.746083856E-1,-2.339135170E0,9.603142738E0
3.510106327E1,-5.722141862E-1,-2.312798738E0,9.665391922E0
3.511110350E1,-5.746083856E-1,-2.293645144E0,9.689333916E0
3.512114372E1,-5.770025849E-1,-2.274491549E0,9.694122314E0
3.513121447E1,-6.081272364E-1,-2.267308950E0,9.662998199E0
3.514125470E1,-6.057330370E-1,-2.243366957E0,9.605537415E0
3.515132544E1,-6.105214357E-1,-2.226607561E0,9.548076630E0
3.516136567E1,-6.009446383E-1,-2.229001760E0,9.533711433E0
3.517143642E1,-6.105214357E-1,-2.229001760E0,9.586383820E0
3.518147664E1,-6.009446383E-1,-2.252943754E0,9.672574997E0
3.519154739E1,-6.536170840E-1,-2.236184359E0,9.622296333E0
3.520158762E1,-5.626373887E-1,-2.248155355E0,9.610325813E0
3.521165836E1,-6.200982332E-1,-2.248155355E0,9.720458984E0
3.522169859E1,-6.009446383E-1,-2.181117773E0,9.679757118E0
3.523173882E1,-5.410895944E-1,-2.205059767E0,9.679757118E0
3.524180956E1,-5.817909837E-1,-2.183511972E0,9.619902611E0
3.525184979E1,-4.788403511E-1,-2.147598982E0,9.710882187E0
3.526192054E1,-5.051765442E-1,-2.109291792E0,9.804255486E0
3.527196076E1,-4.908113480E-1,-2.104503393E0,9.648633003E0
3.528203151E1,-5.554547906E-1,-2.094926596E0,9.524134636E0
3.529207174E1,-5.291185975E-1,-2.075772762E0,9.392453194E0
3.530214248E1,-5.386953950E-1,-2.035071373E0,9.488221169E0
3.531218271E1,-5.410895944E-1,-1.989581585E0,9.622296333E0
3.532225345E1,-5.147533417E-1,-1.970427990E0,9.830592155E0
3.533229368E1,-5.339069963E-1,-1.927332401E0,9.974244118E0
3.534233391E1,-4.836287498E-1,-1.905784607E0,1.002212811E1
3.535240466E1,-4.955997467E-1,-1.853112102E0,9.935936928E0
3.536244488E1,-4.979939461E-1,-1.848323703E0,9.768342972E0
3.537251563E1,-5.243301988E-1,-1.824381709E0,9.639056206E0
3.538255586E1,-5.051765442E-1,-1.826775908E0,9.583989143E0
3.539262660E1,-4.788403511E-1,-1.786074519E0,9.574412346E0
3.540266683E1,-4.596867263E-1,-1.778891921E0,9.674968719E0
3.541273757E1,-4.884171486E-1,-1.762132406E0,9.753977776E0
3.542277780E1,-4.812345505E-1,-1.783680320E0,9.763554573E0
3.543281803E1,-4.596867263E-1,-1.798045516E0,9.753977776E0
3.544288877E1,-4.285621047E-1,-1.790862918E0,9.694122314E0
3.545292900E1,-4.429273009E-1,-1.752555609E0,9.679757118E0
3.546299975E1,-4.548983276E-1,-1.745373011E0,9.744400978E0
3.547303997E1,-4.309563041E-1,-1.740584612E0,9.818621635E0
3.548311072E1,-4.189853072E-1,-1.711854219E0,9.852140427E0
3.549315095E1,-4.548983276E-1,-1.659181833E0,9.797073364E0
3.550322169E1,-4.692635238E-1,-1.683123827E0,9.718064308E0
3.551326192E1,-4.668693244E-1,-1.661576033E0,9.636661530E0
3.552330215E1,-5.099649429E-1,-1.632845521E0,9.710882187E0
3.553337289E1,-3.878606856E-1,-1.596932530E0,9.679757118E0
3.554341312E1,-4.189853072E-1,-1.606509328E0,9.718064308E0
3.555348387E1,-3.998316824E-1,-1.594538331E0,9.832986832E0
3.556352409E1,-3.878606856E-1,-1.556231141E0,9.873687744E0
3.557356432E1,-3.854664862E-1,-1.587355733E0,9.928754807E0
3.558363507E1,-3.663128614E-1,-1.558625340E0,9.849745750E0
3.559367529E1,-3.806780577E-1,-1.529894829E0,9.816226959E0
3.560374604E1,-4.046200812E-1,-1.527500629E0,9.816226959E0
3.561378627E1,-3.758896589E-1,-1.510741234E0,9.777919769E0
3.562385701E1,-3.423708379E-1,-1.448492050E0,9.686940193E0
3.563389724E1,-3.854664862E-1,-1.508347034E0,9.696516991E0
3.564396798E1,-3.447650373E-1,-1.501164436E0,9.698910713E0
3.565400821E1,-3.974374831E-1,-1.491587639E0,9.844957352E0
3.566407896E1,-3.902548850E-1,-1.417367458E0,9.873687744E0
3.567411918E1,-4.189853072E-1,-1.426944256E0,9.907206535E0
3.568418993E1,-3.734954596E-1,-1.455674648E0,9.868899345E0
3.569423016E1,-4.070142806E-1,-1.443703651E0,9.775525093E0
3.570427039E1,-3.926490843E-1,-1.388636947E0,9.725247383E0
3.571434113E1,-4.189853072E-1,-1.410184860E0,9.780313492E0
3.572438136E1,-3.854664862E-1,-1.369483352E0,9.794678688E0
3.573445210E1,-3.902548850E-1,-1.345541358E0,9.794678688E0
3.574449233E1,-3.998316824E-1,-1.335964561E0,9.801861763E0
3.575456308E1,-4.022258818E-1,-1.345541358E0,9.789890289E0
3.576460330E1,-4.141969085E-1,-1.331176162E0,9.832986832E0
3.577464353E1,-4.381389022E-1,-1.300051570E0,9.866505623E0
3.578471428E1,-3.830722570E-1,-1.302445769E0,9.811438560E0
3.579475451E1,-3.758896589E-1,-1.266532660E0,9.797073364E0
3.580482525E1,-3.902548850E-1,-1.290474772E0,9.840168953E0
3.581486548E1,-3.806780577E-1,-1.240196466E0,9.873687744E0
3.582490571E1,-3.519476354E-1,-1.230619669E0,9.871294022E0
3.583497645E1,-3.591302633E-1,-1.211466074E0,9.849745750E0
3.584501668E1,-3.447650373E-1,-1.204283476E0,9.873687744E0
3.585508742E1,-3.375824392E-1,-1.154005170E0,9.842563629E0
3.586512765E1,-3.711012602E-1,-1.165976286E0,9.768342972E0
3.587516788E1,-3.327940404E-1,-1.192312479E0,9.710882187E0
3.588523862E1,-3.782838583E-1,-1.161187768E0,9.739612579E0
3.589527885E1,-3.471592367E-1,-1.132457376E0,9.938331604E0
3.590534960E1,-3.016694188E-1,-1.113303781E0,1.007001209E1
3.591538983E1,-3.687070608E-1,-1.127668977E0,9.943120003E0
3.592546057E1,-3.280056417E-1,-1.144428372E0,9.660603523E0
3.593550080E1,-3.806780577E-1,-1.130063176E0,9.440337181E0
3.594554103E1,-3.663128614E-1,-1.154005170E0,9.493009567E0
3.595561177E1,-3.399766386E-1,-1.113303781E0,9.725247383E0
3.596565200E1,-3.399766386E-1,-1.091755986E0,1.000297451E1
3.597572274E1,-3.184288144E-1,-1.084573388E0,1.014902115E1
3.598576297E1,-3.160346150E-1,-1.063025594E0,1.018014526E1
3.599583372E1,-3.399766386E-1,-1.036689281E0,1.007240677E1
3.600587395E1,-3.543418646E-1,-1.017535686E0,9.933543205E0
3.601591417E1,-3.687070608E-1,-9.624691010E-1,9.799467087E0
3.602598492E1,-4.046200812E-1,-9.864110947E-1,9.722852707E0
3.603602514E1,-3.495534360E-1,-9.385270476E-1,9.674968719E0
3.604609589E1,-3.351882398E-1,-9.002198577E-1,9.718064308E0
3.605613612E1,-3.567360640E-1,-9.002198577E-1,9.753977776E0
3.606620686E1,-3.615244627E-1,-9.002198577E-1,9.813833237E0
3.607624709E1,-3.711012602E-1,-9.074024558E-1,9.852140427E0
3.608628732E1,-3.711012602E-1,-8.762778044E-1,9.868899345E0
3.609635806E1,-3.711012602E-1,-8.858546019E-1,9.871294022E0
3.610639829E1,-3.495534360E-1,-8.882488012E-1,9.873687744E0
3.611646904E1,-3.208230138E-1,-8.810662031E-1,9.900024414E0
3.612650926E1,-3.208230138E-1,-8.762778044E-1,9.945513725E0
3.613654949E1,-3.064578176E-1,-8.547300100E-1,9.919178009E0
3.614662024E1,-3.280056417E-1,-8.738836050E-1,9.837775230E0
3.615666047E1,-3.256114423E-1,-8.834604025E-1,9.777919769E0
3.616673121E1,-3.112462163E-1,-8.714894056E-1,9.763554573E0
3.617677144E1,-3.687070608E-1,-8.116343617E-1,9.837775230E0
3.618681167E1,-3.495534360E-1,-8.212111592E-1,9.928754807E0
3.619688241E1,-3.639186621E-1,-7.948749661E-1,9.856928825E0
3.620692264E1,-3.040636182E-1,-8.044517636E-1,9.979032516E0
3.621699338E1,-3.567360640E-1,-7.637503147E-1,9.876082420E0
3.622703361E1,-2.729389966E-1,-7.517793179E-1,9.914389610E0
3.623710436E1,-3.184288144E-1,-7.757213712E-1,9.897629738E0
3.624714458E1,-3.160346150E-1,-7.493851185E-1,9.849745750E0
3.625718481E1,-2.825157940E-1,-7.398083210E-1,9.900024414E0
3.626725556E1,-3.495534360E-1,-7.038952708E-1,9.794678688E0
3.627729578E1,-3.112462163E-1,-7.254431248E-1,9.797073364E0
3.628736653E1,-2.944868207E-1,-6.919242740E-1,9.854534149E0
3.629740676E1,-3.112462163E-1,-6.919242740E-1,9.888052940E0
3.630747750E1,-3.088520169E-1,-6.871358752E-1,9.897629738E0
3.631751773E1,-3.064578176E-1,-7.158663273E-1,9.885659218E0
3.632755796E1,-3.064578176E-1,-6.919242740E-1,9.868899345E0
3.633762870E1,-3.399766386E-1,-7.062895298E-1,9.866505623E0
3.634766893E1,-3.687070608E-1,-6.895300746E-1,9.876082420E0
3.635773968E1,-3.687070608E-1,-6.631938815E-1,9.871294022E0
3.636777990E1,-3.591302633E-1,-6.584054828E-1,9.897629738E0
3.637782013E1,-3.303998411E-1,-6.440402865E-1,9.885659218E0
3.638789088E1,-3.447650373E-1,-6.224924326E-1,9.883264542E0
3.639793111E1,-3.471592367E-1,-6.344634295E-1,9.900024414E0
3.640800185E1,-3.471592367E-1,-6.296750307E-1,9.938331604E0
3.641804208E1,-3.615244627E-1,-6.224924326E-1,9.952696800E0
3.642808231E1,-3.519476354E-1,-6.392518282E-1,9.964667320E0
3.643815305E1,-3.519476354E-1,-6.105214357E-1,9.919178009E0
3.644819328E1,-3.639186621E-1,-5.817909837E-1,9.976638794E0
3.645826402E1,-3.663128614E-1,-5.841852427E-1,9.974244118E0
3.646830425E1,-3.711012602E-1,-6.105214357E-1,1.001494598E1
3.647834448E1,-3.758896589E-1,-5.793967843E-1,1.007958889E1
3.648841522E1,-3.902548850E-1,-5.817909837E-1,1.004367638E1
3.649845545E1,-3.687070608E-1,-5.770025849E-1,9.933543205E0
3.650852620E1,-3.782838583E-1,-6.009446383E-1,9.792284966E0
3.651856643E1,-3.615244627E-1,-5.985504389E-1,9.708487511E0
3.652863717E1,-3.734954596E-1,-6.344634295E-1,9.655815125E0
3.653867740E1,-3.758896589E-1,-6.655880809E-1,9.612719536E0
3.654874814E1,-4.046200812E-1,-7.493851185E-1,9.682151794E0
3.655878837E1,-3.998316824E-1,-8.571242094E-1,9.782708168E0
3.656882860E1,-4.118026793E-1,-9.217676520E-1,9.756371498E0
3.657889934E1,-4.261679053E-1,-1.003170490E0,9.770736694E0
3.658893957E1,-4.333505034E-1,-1.058237195E0,9.804255486E0
3.659901032E1,-4.213795066E-1,-1.118092179E0,9.991003990E0
3.660905054E1,-3.543418646E-1,-1.130063176E0,1.001015759E1
3.661912129E1,-3.639186621E-1,-1.175553083E0,9.794678688E0
3.662916152E1,-3.998316824E-1,-1.199495077E0,9.502586365E0
3.663923226E1,-4.596867263E-1,-1.213860273E0,9.418789864E0
3.664927249E1,-4.333505034E-1,-1.175553083E0,9.612719536E0
3.665934324E1,-3.830722570E-1,-1.142034173E0,9.878476143E0
3.666938346E1,-3.782838583E-1,-1.115697980E0,1.014423275E1
3.667942369E1,-3.687070608E-1,-1.031900883E0,1.024957752E1
3.668949444E1,-3.782838583E-1,-9.289502501E-1,1.021127033E1
3.669953466E1,-4.333505034E-1,-8.978256583E-1,9.991003990E0
3.670960541E1,-3.830722570E-1,-9.169792533E-1,9.801861763E0
3.671964564E1,-4.070142806E-1,-9.911994934E-1,9.753977776E0
3.672971638E1,-4.477157295E-1,-1.031900883E0,9.727641106E0
3.673975661E1,-5.075707436E-1,-1.034295082E0,9.756371498E0
3.674979684E1,-4.716577232E-1,-1.027112484E0,9.861717224E0
3.675986758E1,-5.003881454E-1,-1.017535686E0,9.895236015E0
3.676990781E1,-5.099649429E-1,-1.005564690E0,9.883264542E0
3.677997856E1,-5.003881454E-1,-1.048660398E0,9.888052940E0
3.679001878E1,-4.548983276E-1,-1.084573388E0,9.878476143E0
3.680008953E1,-4.620809257E-1,-1.165976286E0,9.900024414E0
3.681012976E1,-4.477157295E-1,-1.268926859E0,9.859322548E0
3.682016998E1,-4.668693244E-1,-1.355118155E0,9.825803757E0
3.683024073E1,-4.333505034E-1,-1.434126854E0,9.811438560E0
3.684028096E1,-4.716577232E-1,-1.508347034E0,9.828198433E0
3.685035170E1,-4.620809257E-1,-1.522712231E0,9.739612579E0
3.686039193E1,-5.386953950E-1,-1.558625340E0,9.677363396E0
3.687043216E1,-5.171475410E-1,-1.563413739E0,9.658209801E0
3.688050290E1,-5.554547906E-1,-1.549048543E0,9.708487511E0
3.689054313E1,-4.716577232E-1,-1.563413739E0,9.801861763E0
3.690061388E1,-5.027823448E-1,-1.551442742E0,9.828198433E0
3.691065410E1,-4.955997467E-1,-1.553836942E0,9.746794701E0
3.692072485E1,-5.027823448E-1,-1.568202138E0,9.732429504E0
3.693076508E1,-4.836287498E-1,-1.544260144E0,9.722852707E0
3.694080530E1,-5.003881454E-1,-1.527500629E0,9.701305389E0
3.695087605E1,-4.764461517E-1,-1.529894829E0,9.732429504E0
3.696091628E1,-4.932055473E-1,-1.546654344E0,9.689333916E0
3.697098702E1,-4.716577232E-1,-1.546654344E0,9.792284966E0
3.698102725E1,-5.315127969E-1,-1.551442742E0,9.840168953E0
3.699106748E1,-5.458779931E-1,-1.577778935E0,9.780313492E0
3.700113822E1,-5.386953950E-1,-1.570596337E0,9.775525093E0
3.701117845E1,-5.410895944E-1,-1.563413739E0,9.797073364E0
3.702124920E1,-5.315127969E-1,-1.575384736E0,9.828198433E0
3.703128942E1,-5.003881454E-1,-1.577778935E0,9.794678688E0
3.704136017E1,-5.075707436E-1,-1.589749932E0,9.789890289E0
3.705140040E1,-5.219359994E-1,-1.558625340E0,9.758766174E0
3.706144062E1,-5.195417404E-1,-1.589749932E0,9.732429504E0
3.707151137E1,-5.458779931E-1,-1.592144132E0,9.739612579E0
3.708155160E1,-5.363011956E-1,-1.596932530E0,9.761159897E0
3.709162234E1,-5.554547906E-1,-1.604115129E0,9.758766174E0
3.710166257E1,-5.195417404E-1,-1.632845521E0,9.720458984E0
3.711170280E1,-5.291185975E-1,-1.628057122E0,9.765948296E0
3.712177354E1,-5.315127969E-1,-1.620874524E0,9.775525093E0
3.713181377E1,-5.051765442E-1,-1.637633920E0,9.737217903E0
3.714188452E1,-5.195417404E-1,-1.656787634E0,9.696516991E0
3.715192474E1,-5.386953950E-1,-1.666364431E0,9.718064308E0
3.716199549E1,-5.458779931E-1,-1.692700624E0,9.773131371E0
3.717203572E1,-5.410895944E-1,-1.728613615E0,9.789890289E0
3.718207594E1,-5.195417404E-1,-1.719036818E0,9.902418137E0
3.719214669E1,-5.961562395E-1,-1.719036818E0,9.720458984E0
3.720218692E1,-5.315127969E-1,-1.723825216E0,9.718064308E0
3.721225766E1,-5.602431893E-1,-1.766920805E0,9.742006302E0
3.722229789E1,-5.315127969E-1,-1.757344007E0,9.662998199E0
3.723236863E1,-5.219359994E-1,-1.795651317E0,9.653421402E0
3.724240886E1,-5.770025849E-1,-1.819593310E0,9.639056206E0
3.725244909E1,-5.051765442E-1,-1.877054095E0,9.830592155E0
3.726251984E1,-5.698199868E-1,-1.872265697E0,9.962273598E0
3.727256006E1,-5.674257874E-1,-1.900996208E0,9.720458984E0
3.728263081E1,-5.650315881E-1,-1.889025092E0,9.545681953E0
3.729267104E1,-5.482721925E-1,-1.874659896E0,9.464279175E0
3.730274178E1,-5.315127969E-1,-1.838746905E0,9.533711433E0
3.731278201E1,-5.339069963E-1,-1.833958507E0,9.648633003E0
3.732282224E1,-5.458779931E-1,-1.833958507E0,9.859322548E0
3.733289298E1,-5.434837937E-1,-1.831564307E0,9.962273598E0
3.734293321E1,-5.243301988E-1,-1.831564307E0,9.959878922E0
3.735300395E1,-5.243301988E-1,-1.812410712E0,9.821015358E0
3.736304418E1,-5.913678408E-1,-1.836352706E0,9.679757118E0
3.737311493E1,-5.530605912E-1,-1.862688899E0,9.627084732E0
3.738315515E1,-5.698199868E-1,-1.850717902E0,9.603142738E0
3.739319538E1,-5.985504389E-1,-1.843535304E0,9.617507935E0
3.740326613E1,-5.650315881E-1,-1.850717902E0,9.607931137E0
3.741330636E1,-5.746083856E-1,-1.872265697E0,9.653421402E0
3.742337710E1,-5.961562395E-1,-1.886630893E0,9.696516991E0
3.743341733E1,-5.674257874E-1,-1.881842494E0,9.686940193E0
3.744345756E1,-5.482721925E-1,-1.910573006E0,9.703699112E0
3.745352830E1,-5.315127969E-1,-1.941697598E0,9.691728592E0
3.746356853E1,-5.195417404E-1,-1.980004787E0,9.713275909E0
3.747363928E1,-5.458779931E-1,-1.999158382E0,9.691728592E0
3.748367950E1,-5.339069963E-1,-2.015917778E0,9.689333916E0
3.749371973E1,-5.841852427E-1,-2.051830769E0,9.665391922E0
3.750379048E1,-6.033388376E-1,-2.049436569E0,9.660603523E0
3.751383070E1,-6.177040339E-1,-2.049436569E0,9.677363396E0
3.752390145E1,-5.937620401E-1,-2.044648170E0,9.725247383E0
3.753394168E1,-5.674257874E-1,-2.020706177E0,9.648633003E0
3.754398190E1,-5.817909837E-1,-2.015917778E0,9.593565941E0
3.755405265E1,-5.698199868E-1,-2.020706177E0,9.598354340E0
3.756409288E1,-5.506663918E-1,-2.027888775E0,9.662998199E0
3.757416362E1,-5.602431893E-1,-2.020706177E0,9.694122314E0
3.758420385E1,-5.506663918E-1,-2.047042370E0,9.715670586E0
3.759427459E1,-5.722141862E-1,-2.049436569E0,9.775525093E0
3.760431482E1,-5.793967843E-1,-2.049436569E0,9.746794701E0
3.761435505E1,-5.817909837E-1,-2.073378563E0,9.646238327E0
3.762442580E1,-5.841852427E-1,-2.068590164E0,9.593565941E0
3.763446602E1,-5.841852427E-1,-2.070984364E0,9.576807022E0
3.764453677E1,-5.746083856E-1,-2.085349798E0,9.607931137E0
3.765457700E1,-5.746083856E-1,-2.104503393E0,9.689333916E0
3.766464774E1,-5.793967843E-1,-2.094926596E0,9.768342972E0
3.767468797E1,-5.889736414E-1,-2.094926596E0,9.696516991E0
3.768472820E1,-5.985504389E-1,-2.097320795E0,9.646238327E0
3.769479894E1,-5.985504389E-1,-2.128445387E0,9.612719536E0
3.770483917E1,-6.129156351E-1,-2.147598982E0,9.586383820E0
3.771490991E1,-6.224924326E-1,-2.152387381E0,9.581595421E0
3.772495014E1,-6.200982332E-1,-2.142810583E0,9.619902611E0
3.773499037E1,-6.129156351E-1,-2.185906172E0,9.674968719E0
3.774506111E1,-5.961562395E-1,-2.178723574E0,9.708487511E0
3.775510134E1,-5.961562395E-1,-2.205059767E0,9.696516991E0
3.776517209E1,-6.033388376E-1,-2.200271368E0,9.651026726E0
3.777521232E1,-6.153098345E-1,-2.202665567E0,9.629479408E0
3.778528306E1,-5.961562395E-1,-2.207453966E0,9.610325813E0
3.779532329E1,-5.817909837E-1,-2.195482969E0,9.598354340E0
3.780536352E1,-5.889736414E-1,-2.188300371E0,9.617507935E0
3.781543426E1,-5.722141862E-1,-2.188300371E0,9.708487511E0
3.782547449E1,-5.770025849E-1,-2.205059767E0,9.797073364E0
3.783554523E1,-5.937620401E-1,-2.185906172E0,9.758766174E0
3.784558546E1,-6.177040339E-1,-2.176329374E0,9.605537415E0
3.785562569E1,-6.416460276E-1,-2.195482969E0,9.416395187E0
3.786569644E1,-6.081272364E-1,-2.207453966E0,9.433155060E0
3.787573666E1,-6.081272364E-1,-2.200271368E0,9.504981041E0
3.788580741E1,-6.177040339E-1,-2.264914751E0,9.605537415E0
3.789584764E1,-5.793967843E-1,-2.308010340E0,9.686940193E0
3.790591838E1,-5.674257874E-1,-2.298433542E0,9.813833237E0
3.791595861E1,-6.105214357E-1,-2.279279947E0,9.792284966E0
3.792599884E1,-6.488286853E-1,-2.298433542E0,9.533711433E0
3.793606958E1,-6.392518282E-1,-2.312798738E0,9.327810287E0
3.794610981E1,-6.009446383E-1,-2.305616140E0,9.279925346E0
3.795618055E1,-5.913678408E-1,-2.269703150E0,9.402029991E0
3.796622078E1,-5.793967843E-1,-2.250549555E0,9.579200745E0
3.797626101E1,-5.482721925E-1,-2.250549555E0,9.832986832E0
3.798633175E1,-5.554547906E-1,-2.236184359E0,9.969455719E0
3.799637198E1,-5.458779931E-1,-2.233790159E0,9.856928825E0
3.800644273E1,-5.554547906E-1,-2.226607561E0,9.615114212E0
3.801648296E1,-5.674257874E-1,-2.188300371E0,9.366117477E0
3.802655370E1,-5.482721925E-1,-2.173935175E0,9.294290543E0
3.803659393E1,-5.434837937E-1,-2.183511972E0,9.390059471E0
3.804663416E1,-5.578489900E-1,-2.181117773E0,9.552865028E0
3.805670490E1,-5.410895944E-1,-2.128445387E0,9.756371498E0
3.806674513E1,-5.434837937E-1,-2.082955360E0,9.859322548E0
3.807681587E1,-5.530605912E-1,-2.075772762E0,9.864110947E0
3.808685610E1,-5.243301988E-1,-2.042253971E0,9.787496567E0
3.809689633E1,-5.434837937E-1,-2.059013367E0,9.686940193E0
3.810696707E1,-5.243301988E-1,-2.075772762E0,9.615114212E0
3.811700730E1,-5.051765442E-1,-2.066195965E0,9.607931137E0
3.812707805E1,-4.788403511E-1,-2.092532396E0,9.562441826E0
3.813711828E1,-4.572925270E-1,-2.087743998E0,9.600749016E0
3.814715850E1,-5.027823448E-1,-2.035071373E0,9.643844604E0
3.815722925E1,-5.171475410E-1,-2.013523579E0,9.674968719E0
3.816726948E1,-5.626373887E-1,-1.963245392E0,9.634267807E0
3.817734022E1,-5.530605912E-1,-1.881842494E0,9.600749016E0
3.818738045E1,-5.339069963E-1,-1.845929503E0,9.610325813E0
3.819745119E1,-5.937620401E-1,-1.824381709E0,9.574412346E0
3.820749142E1,-5.147533417E-1,-1.831564307E0,9.624691010E0
3.821753165E1,-5.793967843E-1,-1.857900500E0,9.646238327E0
3.822760240E1,-4.860229492E-1,-1.872265697E0,9.718064308E0
3.823764262E1,-4.884171486E-1,-1.900996208E0,9.737217903E0
3.824771337E1,-5.003881454E-1,-1.924938202E0,9.658209801E0
3.825775360E1,-4.572925270E-1,-1.932120800E0,9.689333916E0
3.826779382E1,-4.932055473E-1,-1.896207690E0,9.670180321E0
3.827786457E1,-4.596867263E-1,-1.877054095E0,9.653421402E0
3.828790480E1,-5.123591423E-1,-1.824381709E0,9.768342972E0
3.829797554E1,-4.979939461E-1,-1.776497602E0,9.734824181E0
3.830801577E1,-5.003881454E-1,-1.759738207E0,9.727641106E0
3.831805600E1,-4.836287498E-1,-1.745373011E0,9.730035782E0
3.832812674E1,-4.644751251E-1,-1.707065821E0,9.744400978E0
3.833816697E1,-4.381389022E-1,-1.668758631E0,9.749189377E0
3.834823771E1,-4.141969085E-1,-1.649604917E0,9.765948296E0
3.835827794E1,-4.501099288E-1,-1.630451322E0,9.727641106E0
3.836831817E1,-4.141969085E-1,-1.594538331E0,9.706093788E0
3.837838892E1,-4.213795066E-1,-1.546654344E0,9.739612579E0
3.838842914E1,-4.381389022E-1,-1.515529633E0,9.742006302E0
3.839849989E1,-4.309563041E-1,-1.493981838E0,9.758766174E0
3.840854012E1,-4.429273009E-1,-1.484405041E0,9.794678688E0
3.841861086E1,-4.405331016E-1,-1.453280449E0,9.804255486E0
3.842865109E1,-4.788403511E-1,-1.453280449E0,9.775525093E0
3.843869132E1,-4.716577232E-1,-1.431732655E0,9.727641106E0
3.844876206E1,-4.525041282E-1,-1.407790542E0,9.765948296E0
3.845880229E1,-4.501099288E-1,-1.398213744E0,9.809044838E0
3.846887303E1,-4.213795066E-1,-1.424550056E0,9.821015358E0
3.847891326E1,-4.094084799E-1,-1.419761658E0,9.806650162E0
3.848895349E1,-4.141969085E-1,-1.436521053E0,9.780313492E0
3.849902424E1,-4.094084799E-1,-1.443703651E0,9.773131371E0
3.850906446E1,-4.141969085E-1,-1.455674648E0,9.749189377E0
3.851913521E1,-4.213795066E-1,-1.455674648E0,9.651026726E0
3.852917544E1,-3.878606856E-1,-1.505952835E0,9.639056206E0
3.853921566E1,-4.118026793E-1,-1.498770237E0,9.785101891E0
3.854928641E1,-3.974374831E-1,-1.470039845E0,1.003170490E1
